date,temperature_2m,precipitation,rain,precipitation_probability,wind_speed_10m,wind_direction_10m,surface_pressure
2022-01-01 00:00:00+00:00,18.921501,0.0,0.0,,14.458382,71.11382,917.58264
2022-01-01 01:00:00+00:00,18.8715,0.1,0.0,,13.339445,86.906006,918.10815
2022-01-01 02:00:00+00:00,19.2215,0.0,0.0,,13.324863,91.54813,918.6711
2022-01-01 03:00:00+00:00,19.9715,0.0,0.0,,16.23596,86.186005,919.7219
2022-01-01 04:00:00+00:00,21.521502,0.0,0.0,,18.775301,85.60138,919.8488
2022-01-01 05:00:00+00:00,23.1215,0.0,0.0,,19.45333,92.12105,919.44366
2022-01-01 06:00:00+00:00,23.8215,0.0,0.0,,19.813087,92.08252,918.4845
2022-01-01 07:00:00+00:00,24.421501,0.0,0.0,,18.72,90.0,917.49347
2022-01-01 08:00:00+00:00,24.6215,0.0,0.0,,17.643673,91.16911,916.3788
2022-01-01 09:00:00+00:00,24.3715,0.0,0.0,,16.394829,81.15827,915.30725
2022-01-01 10:00:00+00:00,24.421501,0.0,0.0,,15.111424,77.619255,914.96094
2022-01-01 11:00:00+00:00,24.6215,0.0,0.0,,15.546833,84.68555,915.3838
2022-01-01 12:00:00+00:00,23.421501,0.1,0.0,,16.215992,87.45525,916.1009
2022-01-01 13:00:00+00:00,21.8715,0.1,0.0,,18.64369,79.99209,916.70514
2022-01-01 14:00:00+00:00,20.8715,0.5,0.0,,16.24394,77.19574,917.56683
2022-01-01 15:00:00+00:00,19.921501,0.9,0.0,,16.65754,83.796646,918.3514
2022-01-01 16:00:00+00:00,19.521502,0.0,0.0,,15.84409,88.69808,918.6762
2022-01-01 17:00:00+00:00,19.021502,0.0,0.0,,15.111424,77.619255,918.2462
2022-01-01 18:00:00+00:00,18.8215,0.0,0.0,,14.84318,75.96373,918.0021
2022-01-01 19:00:00+00:00,18.5715,0.0,0.0,,15.03835,78.95911,917.65155
2022-01-01 20:00:00+00:00,18.271502,0.0,0.0,,13.397612,83.829926,917.3752
2022-01-01 21:00:00+00:00,18.021502,0.0,0.0,,13.363711,85.364624,916.7539
2022-01-01 22:00:00+00:00,17.8715,0.0,0.0,,13.698934,86.98728,916.1644
2022-01-01 23:00:00+00:00,17.8715,0.0,0.0,,14.081478,85.60138,916.4352
2022-01-02 00:00:00+00:00,17.671501,0.0,0.0,,14.764389,88.60285,916.6418
2022-01-02 01:00:00+00:00,17.6215,0.0,0.0,,14.417988,92.86235,917.0769
2022-01-02 02:00:00+00:00,17.671501,0.0,0.0,,15.84,90.0,917.63446
2022-01-02 03:00:00+00:00,18.271502,0.0,0.0,,16.263872,84.92049,918.2778
2022-01-02 04:00:00+00:00,19.921501,0.0,0.0,,16.203999,88.727,918.3514
2022-01-02 05:00:00+00:00,22.421501,0.0,0.0,,17.643673,88.830894,918.32227
2022-01-02 06:00:00+00:00,24.3215,0.0,0.0,,16.595179,93.73133,917.82446
2022-01-02 07:00:00+00:00,25.5715,0.0,0.0,,16.65754,96.203354,916.759
2022-01-02 08:00:00+00:00,26.421501,0.0,0.0,,17.227419,100.84026,915.65906
2022-01-02 09:00:00+00:00,26.771502,0.0,0.0,,17.462784,98.297066,914.8597
2022-01-02 10:00:00+00:00,26.1215,0.0,0.0,,18.888851,97.66672,914.3014
2022-01-02 11:00:00+00:00,24.4715,0.0,0.0,,20.008356,98.27581,914.0716
2022-01-02 12:00:00+00:00,23.5715,0.0,0.0,,21.077686,97.853226,914.8812
2022-01-02 13:00:00+00:00,21.921501,0.0,0.0,,21.077686,97.853226,915.4554
2022-01-02 14:00:00+00:00,21.4715,0.0,0.0,,19.164719,95.38922,916.30927
2022-01-02 15:00:00+00:00,21.171501,0.0,0.0,,17.643673,91.16911,917.11884
2022-01-02 16:00:00+00:00,20.6215,0.0,0.0,,15.5843,83.367584,917.66895
2022-01-02 17:00:00+00:00,19.8215,0.0,0.0,,16.563911,91.24534,917.32635
2022-01-02 18:00:00+00:00,19.021502,0.0,0.0,,16.62249,94.96966,916.80176
2022-01-02 19:00:00+00:00,18.4715,0.0,0.0,,15.941944,96.48298,916.4461
2022-01-02 20:00:00+00:00,18.021502,0.0,0.0,,15.5843,96.63242,915.5807
2022-01-02 21:00:00+00:00,17.6215,0.0,0.0,,16.263872,95.07952,914.7308
2022-01-02 22:00:00+00:00,17.3715,0.0,0.0,,15.4800005,90.0,914.38
2022-01-02 23:00:00+00:00,17.0715,0.0,0.0,,14.869351,83.047134,914.9154
2022-01-03 00:00:00+00:00,16.9715,0.0,0.0,,14.05845,87.064384,915.24414
2022-01-03 01:00:00+00:00,16.8215,0.0,0.0,,13.339445,86.906006,916.0075
2022-01-03 02:00:00+00:00,17.271502,0.0,0.0,,12.620554,86.729576,917.0546
2022-01-03 03:00:00+00:00,19.0715,0.0,0.0,,14.917212,98.32557,918.08154
2022-01-03 04:00:00+00:00,21.2215,0.0,0.0,,16.279802,108.03438,918.1285
2022-01-03 05:00:00+00:00,23.1215,0.0,0.0,,14.618837,99.926186,917.81635
2022-01-03 06:00:00+00:00,24.8215,0.0,0.0,,13.363711,85.364624,917.34454
2022-01-03 07:00:00+00:00,25.9715,0.0,0.0,,13.493999,80.78905,916.33746
2022-01-03 08:00:00+00:00,26.7215,0.0,0.0,,12.496719,78.366394,915.116
2022-01-03 09:00:00+00:00,27.171501,0.0,0.0,,12.496719,78.366394,914.34607
2022-01-03 10:00:00+00:00,27.2215,0.0,0.0,,12.371645,81.6342,913.99896
2022-01-03 11:00:00+00:00,26.8215,0.0,0.0,,13.363711,85.364624,914.24097
2022-01-03 12:00:00+00:00,25.5715,0.0,0.0,,13.684735,91.50741,914.94934
2022-01-03 13:00:00+00:00,23.9715,0.0,0.0,,15.281989,105.01841,915.63696
2022-01-03 14:00:00+00:00,22.5715,0.0,0.0,,16.981165,111.124794,916.4707
2022-01-03 15:00:00+00:00,21.3715,0.0,0.0,,16.279802,108.03438,917.0911
2022-01-03 16:00:00+00:00,20.671501,0.0,0.0,,14.113653,95.85592,917.5041
2022-01-03 17:00:00+00:00,20.0715,0.0,0.0,,12.979984,93.17977,917.2245
2022-01-03 18:00:00+00:00,19.6215,0.0,0.0,,12.979984,93.17977,916.90186
2022-01-03 19:00:00+00:00,18.8715,0.0,0.0,,14.417988,92.86235,916.5734
2022-01-03 20:00:00+00:00,18.3215,0.0,0.0,,14.05845,87.064384,916.2179
2022-01-03 21:00:00+00:00,18.021502,0.0,0.0,,12.605142,88.363464,915.85144
2022-01-03 22:00:00+00:00,17.671501,0.0,0.0,,12.015589,98.61557,915.3785
2022-01-03 23:00:00+00:00,17.421501,0.0,0.0,,10.8955765,97.59455,915.56903
2022-01-04 00:00:00+00:00,17.0715,0.0,0.0,,10.8955765,82.40546,916.0883
2022-01-04 01:00:00+00:00,16.8215,0.0,0.0,,9.6932955,74.931465,916.8194
2022-01-04 02:00:00+00:00,17.271502,0.0,0.0,,10.365251,69.67678,917.68616
2022-01-04 03:00:00+00:00,19.1215,0.0,0.0,,11.298495,67.52052,918.45886
2022-01-04 04:00:00+00:00,21.1215,0.0,0.0,,10.30883,65.22488,918.8199
2022-01-04 05:00:00+00:00,23.1215,0.0,0.0,,10.883676,55.78425,918.4492
2022-01-04 06:00:00+00:00,24.921501,0.0,0.0,,11.019764,51.632477,917.5559
2022-01-04 07:00:00+00:00,26.1215,0.0,0.0,,11.753876,49.969803,916.3828
2022-01-04 08:00:00+00:00,26.9715,0.0,0.0,,11.457958,46.27295,915.37244
2022-01-04 09:00:00+00:00,27.421501,0.0,0.0,,10.97262,48.99101,914.421
2022-01-04 10:00:00+00:00,27.3715,0.0,0.0,,11.019764,51.632477,913.9535
2022-01-04 11:00:00+00:00,27.021502,0.0,0.0,,11.808878,52.431335,913.84845
2022-01-04 12:00:00+00:00,25.8715,0.0,0.0,,12.4811535,56.768288,914.4973
2022-01-04 13:00:00+00:00,24.271502,0.0,0.0,,13.207634,72.55273,915.27686
2022-01-04 14:00:00+00:00,22.421501,0.0,0.0,,16.454008,100.08054,916.33374
2022-01-04 15:00:00+00:00,21.0715,0.0,0.0,,17.015474,96.072365,916.90686
2022-01-04 16:00:00+00:00,20.5715,0.0,0.0,,15.158522,94.08554,917.38214
2022-01-04 17:00:00+00:00,19.921501,0.0,0.0,,15.124284,91.3639,917.26764
2022-01-04 18:00:00+00:00,19.0715,0.0,0.0,,15.629972,97.94338,916.90784
2022-01-04 19:00:00+00:00,18.1215,0.0,0.0,,16.09969,100.30479,916.4249
2022-01-04 20:00:00+00:00,17.7215,0.0,0.0,,14.205182,98.74608,916.11615
2022-01-04 21:00:00+00:00,17.3215,0.0,0.0,,13.493999,99.21095,915.8075
2022-01-04 22:00:00+00:00,16.9715,0.0,0.0,,13.039754,96.340096,915.42456
2022-01-04 23:00:00+00:00,16.771502,0.0,0.0,,11.183201,93.691315,915.6305
2022-01-05 00:00:00+00:00,16.521502,0.0,0.0,,10.440001,90.0,915.8207
2022-01-05 01:00:00+00:00,16.3715,0.0,0.0,,9.746631,94.23632,916.5839
2022-01-05 02:00:00+00:00,16.8715,0.0,0.0,,9.726665,92.12105,917.28656
2022-01-05 03:00:00+00:00,18.7215,0.0,0.0,,8.350138,97.43131,918.3311
2022-01-05 04:00:00+00:00,20.921501,0.0,0.0,,7.5942073,84.55976,918.7571
2022-01-05 05:00:00+00:00,22.921501,0.0,0.0,,7.289444,69.775055,918.65845
2022-01-05 06:00:00+00:00,24.8215,0.0,0.0,,5.937272,75.96373,917.9778
2022-01-05 07:00:00+00:00,26.421501,0.0,0.0,,4.6938257,57.528828,916.83563
2022-01-05 08:00:00+00:00,27.521502,0.0,0.0,,4.3349743,41.63345,915.71875
2022-01-05 09:00:00+00:00,28.1215,0.0,0.0,,3.6,36.86999,914.902
2022-01-05 10:00:00+00:00,28.1215,0.0,0.0,,4.3498964,65.55606,914.17755
2022-01-05 11:00:00+00:00,27.771502,0.0,0.0,,5.4477882,82.40546,913.9826
2022-01-05 12:00:00+00:00,26.771502,0.0,0.0,,6.489992,93.17977,914.3166
2022-01-05 13:00:00+00:00,25.3715,0.0,0.0,,9.47012,98.74608,915.0695
2022-01-05 14:00:00+00:00,23.921501,0.0,0.0,,12.758432,106.38962,916.0739
2022-01-05 15:00:00+00:00,22.271502,0.0,0.0,,13.358861,104.03627,916.9198
2022-01-05 16:00:00+00:00,21.271502,0.0,0.0,,14.440443,94.28908,917.24054
2022-01-05 17:00:00+00:00,20.521502,0.0,0.0,,14.799459,94.18484,917.1857
2022-01-05 18:00:00+00:00,19.8215,0.0,0.0,,15.192682,103.706985,916.7845
2022-01-05 19:00:00+00:00,19.0715,0.0,0.0,,15.629971,104.67644,916.5467
2022-01-05 20:00:00+00:00,18.271502,0.0,0.0,,14.973576,99.68872,915.931
2022-01-05 21:00:00+00:00,17.771502,0.0,0.0,,13.627795,102.200455,915.5006
2022-01-05 22:00:00+00:00,17.421501,0.0,0.0,,13.084402,97.907074,915.11786
2022-01-05 23:00:00+00:00,16.8715,0.0,0.0,,13.556282,100.71308,915.0312
2022-01-06 00:00:00+00:00,16.771502,0.0,0.0,,12.6462,94.89901,915.4501
2022-01-06 01:00:00+00:00,16.671501,0.0,0.0,,11.525623,104.47034,916.22986
2022-01-06 02:00:00+00:00,16.9715,0.0,0.0,,11.874544,104.03627,916.868
2022-01-06 03:00:00+00:00,18.4715,0.0,0.0,,12.429127,100.00792,917.5293
2022-01-06 04:00:00+00:00,20.671501,0.0,0.0,,11.183201,93.691315,917.8654
2022-01-06 05:00:00+00:00,22.9715,0.0,0.0,,10.805999,91.90912,917.4988
2022-01-06 06:00:00+00:00,24.771502,0.0,0.0,,10.495713,95.906044,916.69617
2022-01-06 07:00:00+00:00,26.2215,0.0,0.0,,9.3669195,92.20255,915.5988
2022-01-06 08:00:00+00:00,27.2215,0.0,0.0,,10.239453,100.12462,914.18005
2022-01-06 09:00:00+00:00,27.8715,0.0,0.0,,10.086427,92.045364,913.1973
2022-01-06 10:00:00+00:00,27.9715,0.0,0.0,,10.495713,95.906044,912.77435
2022-01-06 11:00:00+00:00,27.771502,0.0,0.0,,11.27553,106.699326,912.7149
2022-01-06 12:00:00+00:00,26.521502,0.0,0.0,,12.641076,109.98319,913.1551
2022-01-06 13:00:00+00:00,24.7215,0.0,0.0,,15.629971,118.92633,913.9669
2022-01-06 14:00:00+00:00,23.3215,0.0,0.0,,17.388409,117.095474,915.0753
2022-01-06 15:00:00+00:00,22.3215,0.0,0.0,,17.072504,114.94388,915.76044
2022-01-06 16:00:00+00:00,21.671501,0.0,0.0,,17.072504,114.94388,916.01013
2022-01-06 17:00:00+00:00,20.671501,0.0,0.0,,16.981165,111.124794,916.0588
2022-01-06 18:00:00+00:00,19.671501,0.0,0.0,,17.811815,104.03627,915.5631
2022-01-06 19:00:00+00:00,19.1215,0.0,0.0,,17.377226,103.17256,915.2086
2022-01-06 20:00:00+00:00,18.7215,0.0,0.0,,16.676977,103.73629,914.63007
2022-01-06 21:00:00+00:00,18.3715,0.0,0.0,,15.379206,106.31393,914.248
2022-01-06 22:00:00+00:00,17.9715,0.0,0.0,,13.708391,113.198616,914.0304
2022-01-06 23:00:00+00:00,17.6215,0.0,0.0,,12.7279215,118.7397,914.18933
2022-01-07 00:00:00+00:00,17.2215,0.0,0.0,,11.923557,118.88649,914.78296
2022-01-07 01:00:00+00:00,17.0715,0.0,0.0,,13.479583,124.11452,915.6372
2022-01-07 02:00:00+00:00,17.7215,0.0,0.0,,14.336861,128.8845,916.74786
2022-01-07 03:00:00+00:00,18.4715,0.0,0.0,,14.565548,129.98683,917.4391
2022-01-07 04:00:00+00:00,19.771502,0.0,0.0,,13.551501,129.61066,917.67175
2022-01-07 05:00:00+00:00,22.2215,0.0,0.0,,13.246826,132.79738,917.537
2022-01-07 06:00:00+00:00,24.0715,0.0,0.0,,11.966954,136.2188,916.9338
2022-01-07 07:00:00+00:00,25.4715,0.0,0.0,,9.726664,141.009,915.8237
2022-01-07 08:00:00+00:00,26.6215,0.0,0.0,,9.585739,145.71307,914.63336
2022-01-07 09:00:00+00:00,27.3715,0.0,0.0,,9.585739,145.71307,913.6819
2022-01-07 10:00:00+00:00,27.8715,0.0,0.0,,9.726664,141.009,913.3784
2022-01-07 11:00:00+00:00,27.771502,0.0,0.0,,11.212135,132.39738,913.2582
2022-01-07 12:00:00+00:00,26.521502,0.0,0.0,,15.30741,131.18582,913.60767
2022-01-07 13:00:00+00:00,25.1215,0.0,0.0,,18.161278,129.3693,914.36035
2022-01-07 14:00:00+00:00,24.421501,0.0,0.0,,17.339897,131.63345,915.3227
2022-01-07 15:00:00+00:00,23.4715,0.0,0.0,,16.831684,138.46832,916.29694
2022-01-07 16:00:00+00:00,22.521502,0.0,0.0,,17.208603,127.34943,916.6359
2022-01-07 17:00:00+00:00,21.3215,0.0,0.0,,19.652176,118.442825,916.5335
2022-01-07 18:00:00+00:00,20.2215,0.0,0.0,,19.33639,114.1791,916.45917
2022-01-07 19:00:00+00:00,19.3715,0.0,0.0,,19.008547,114.62355,916.1905
2022-01-07 20:00:00+00:00,18.771502,0.0,0.0,,17.906157,120.17343,915.5489
2022-01-07 21:00:00+00:00,18.521502,0.0,0.0,,16.87398,123.690094,915.018
2022-01-07 22:00:00+00:00,18.421501,0.0,0.0,,16.179987,122.27562,914.7154
2022-01-07 23:00:00+00:00,18.4715,0.0,0.0,,15.484185,125.537766,914.73114
2022-01-08 00:00:00+00:00,18.3715,0.0,0.0,,16.1198,119.42737,915.0603
2022-01-08 01:00:00+00:00,18.271502,0.0,0.0,,16.485485,121.60746,915.7505
2022-01-08 02:00:00+00:00,18.671501,0.0,0.0,,14.186923,125.70678,916.6905
2022-01-08 03:00:00+00:00,19.271502,0.0,0.0,,12.88981,125.90981,917.5131
2022-01-08 04:00:00+00:00,20.271502,0.0,0.0,,12.682018,124.592354,917.8298
2022-01-08 05:00:00+00:00,22.271502,0.0,0.0,,11.792404,121.26367,917.7333
2022-01-08 06:00:00+00:00,24.5715,0.0,0.0,,9.793059,126.027466,917.3586
2022-01-08 07:00:00+00:00,26.2215,0.0,0.0,,6.696387,126.25393,916.5943
2022-01-08 08:00:00+00:00,27.521502,0.0,0.0,,5.904439,142.43134,915.53766
2022-01-08 09:00:00+00:00,28.2215,0.0,0.0,,6.28713,166.75948,914.66016
2022-01-08 10:00:00+00:00,28.4715,0.0,0.0,,6.5693827,170.53775,914.1006
2022-01-08 11:00:00+00:00,27.6215,0.0,0.0,,15.575981,123.6901,913.9376
2022-01-08 12:00:00+00:00,25.3715,0.0,0.0,,19.191748,113.198616,914.1648
2022-01-08 13:00:00+00:00,24.3715,0.0,0.0,,18.193361,117.072,914.855
2022-01-08 14:00:00+00:00,23.8215,0.0,0.0,,16.75064,118.21727,915.5003
2022-01-08 15:00:00+00:00,23.2215,0.0,0.0,,18.043148,118.61037,916.22003
2022-01-08 16:00:00+00:00,22.4715,0.0,0.0,,18.089775,121.15924,916.6204
2022-01-08 17:00:00+00:00,21.8715,0.0,0.0,,18.278645,122.12497,916.3436
2022-01-08 18:00:00+00:00,21.421501,0.0,0.0,,18.532135,119.05451,915.6611
2022-01-08 19:00:00+00:00,20.4715,0.0,0.0,,18.837322,116.0753,915.1829
2022-01-08 20:00:00+00:00,19.8215,0.0,0.0,,15.0038395,120.256355,914.9784
2022-01-08 21:00:00+00:00,19.3715,0.1,0.0,,12.768586,130.426,914.4749
2022-01-08 22:00:00+00:00,18.8715,0.0,0.0,,11.592894,126.15828,914.136
2022-01-08 23:00:00+00:00,18.271502,0.0,0.0,,12.24,118.072395,913.85516
2022-01-09 00:00:00+00:00,17.9715,0.0,0.0,,13.089354,121.50421,914.12067
2022-01-09 01:00:00+00:00,18.171501,0.0,0.0,,13.044722,129.40063,914.7258
2022-01-09 02:00:00+00:00,18.5715,0.0,0.0,,12.313894,127.875046,915.57544
2022-01-09 03:00:00+00:00,19.1215,0.0,0.0,,11.183201,123.17853,916.29205
2022-01-09 04:00:00+00:00,20.3715,0.0,0.0,,10.636766,113.962494,916.8675
2022-01-09 05:00:00+00:00,22.4715,0.0,0.0,,11.113451,114.90474,916.6204
2022-01-09 06:00:00+00:00,23.771502,0.0,0.0,,11.043261,109.025696,916.02765
2022-01-09 07:00:00+00:00,25.1215,0.0,0.0,,10.028439,111.03758,915.0841
2022-01-09 08:00:00+00:00,26.271502,0.0,0.0,,9.028754,113.49858,913.89417
2022-01-09 09:00:00+00:00,27.171501,0.0,0.0,,6.489992,109.440125,912.8976
2022-01-09 10:00:00+00:00,27.671501,0.0,0.0,,5.815978,111.801476,912.3227
2022-01-09 11:00:00+00:00,27.671501,0.0,0.0,,5.154415,114.775116,912.2322
2022-01-09 12:00:00+00:00,26.7215,0.0,0.0,,7.42159,140.90616,912.85315
2022-01-09 13:00:00+00:00,25.271502,0.0,0.0,,12.229406,137.38599,913.13916
2022-01-09 14:00:00+00:00,24.5715,0.0,0.0,,13.044722,129.40063,913.9214
2022-01-09 15:00:00+00:00,23.7215,0.0,0.0,,15.277749,124.43905,914.7462
2022-01-09 16:00:00+00:00,22.3215,0.0,0.0,,17.713316,127.568665,915.12775
2022-01-09 17:00:00+00:00,21.4715,0.0,0.0,,20.767975,123.690094,914.9539
2022-01-09 18:00:00+00:00,20.8215,0.0,0.0,,20.3774,122.00535,914.9313
2022-01-09 19:00:00+00:00,20.5715,0.0,0.0,,18.089775,121.15924,914.76263
2022-01-09 20:00:00+00:00,19.9715,0.0,0.0,,15.0038395,120.256355,914.3936
2022-01-09 21:00:00+00:00,19.521502,0.0,0.0,,12.783802,122.34742,913.7099
2022-01-09 22:00:00+00:00,19.171501,0.0,0.0,,14.05845,129.80553,913.2381
2022-01-09 23:00:00+00:00,18.8715,0.0,0.0,,11.753876,139.9698,913.4138
2022-01-10 00:00:00+00:00,18.771502,0.0,0.0,,8.587338,146.97614,913.8337
2022-01-10 01:00:00+00:00,18.671501,0.0,0.0,,7.491114,144.78232,914.6143
2022-01-10 02:00:00+00:00,19.171501,0.0,0.0,,8.287822,145.6196,915.2244
2022-01-10 03:00:00+00:00,20.8215,0.0,0.0,,8.891343,148.24057,916.196
2022-01-10 04:00:00+00:00,22.6215,0.0,0.0,,7.5685663,154.65387,916.9381
2022-01-10 05:00:00+00:00,24.2215,0.0,0.0,,10.163227,157.06787,916.4371
2022-01-10 06:00:00+00:00,25.771502,0.0,0.0,,9.339208,152.44728,915.8242
2022-01-10 07:00:00+00:00,27.171501,0.0,0.0,,7.7879906,146.3099,914.97974
2022-01-10 08:00:00+00:00,28.171501,0.0,0.0,,9.957108,139.39879,913.7396
2022-01-10 09:00:00+00:00,28.9715,0.0,0.0,,9.220499,141.34016,912.52814
2022-01-10 10:00:00+00:00,29.2215,0.0,0.0,,9.957108,139.39879,911.968
2022-01-10 11:00:00+00:00,28.8715,0.0,0.0,,12.768586,139.574,911.8643
2022-01-10 12:00:00+00:00,26.921501,0.0,0.0,,17.148247,129.0355,912.4605
2022-01-10 13:00:00+00:00,25.5715,0.0,0.0,,17.873556,124.33028,913.50165
2022-01-10 14:00:00+00:00,24.671501,0.0,0.0,,20.26899,123.407845,914.40405
2022-01-10 15:00:00+00:00,22.8715,0.0,0.0,,22.66857,122.68055,915.0269
2022-01-10 16:00:00+00:00,21.7215,0.0,0.0,,21.578989,117.84749,915.39307
2022-01-10 17:00:00+00:00,21.3215,0.0,0.0,,18.278645,122.12497,915.4493
2022-01-10 18:00:00+00:00,21.1215,0.0,0.0,,17.287498,121.372955,915.4771
2022-01-10 19:00:00+00:00,20.4715,0.0,0.0,,17.673029,123.36639,915.0926
2022-01-10 20:00:00+00:00,19.921501,0.0,0.0,,14.982228,125.21768,914.739
2022-01-10 21:00:00+00:00,19.6215,0.0,0.0,,13.18308,124.992096,914.10254
2022-01-10 22:00:00+00:00,19.3715,0.0,0.0,,13.246826,132.79738,913.6623
2022-01-10 23:00:00+00:00,18.9715,0.0,0.0,,9.504272,142.69597,913.7165
2022-01-11 00:00:00+00:00,18.8215,0.0,0.0,,8.4963045,143.61555,914.2106
2022-01-11 01:00:00+00:00,18.7215,0.0,0.0,,8.161764,131.42357,914.9008
2022-01-11 02:00:00+00:00,19.0715,0.0,0.0,,7.8954163,136.8476,915.6439
2022-01-11 03:00:00+00:00,20.8715,0.0,0.0,,10.685391,147.38077,916.4828
2022-01-11 04:00:00+00:00,22.8715,0.0,0.0,,12.245293,155.69547,916.9253
2022-01-11 05:00:00+00:00,24.921501,0.0,0.0,,10.587917,162.18102,916.8323
2022-01-11 06:00:00+00:00,26.521502,0.0,0.0,,10.703569,160.34608,916.1419
2022-01-11 07:00:00+00:00,27.8715,0.0,0.0,,10.636766,156.0375,915.18945
2022-01-11 08:00:00+00:00,28.8215,0.0,0.0,,10.966713,156.80138,914.0234
2022-01-11 09:00:00+00:00,29.3215,0.0,0.0,,10.703569,160.34608,912.99384
2022-01-11 10:00:00+00:00,29.521502,0.0,0.0,,9.779817,173.6599,912.4188
2022-01-11 11:00:00+00:00,29.0715,0.0,0.0,,9.826088,188.42688,912.3764
2022-01-11 12:00:00+00:00,27.9715,0.0,0.0,,8.707238,187.12492,912.86487
2022-01-11 13:00:00+00:00,26.3715,0.0,0.0,,11.440979,155.85446,913.5625
2022-01-11 14:00:00+00:00,25.271502,0.0,0.0,,16.039202,134.09071,914.4963
2022-01-11 15:00:00+00:00,24.521502,0.0,0.0,,16.299694,133.21011,915.0818
2022-01-11 16:00:00+00:00,23.421501,0.0,0.0,,18.218275,127.77575,915.2871
2022-01-11 17:00:00+00:00,22.271502,0.0,0.0,,18.971008,123.388535,915.1122
2022-01-11 18:00:00+00:00,21.7215,0.0,0.0,,17.782686,121.75944,914.8509
2022-01-11 19:00:00+00:00,21.271502,0.0,0.0,,15.546833,137.81563,914.7107
2022-01-11 20:00:00+00:00,20.771502,0.1,0.0,,13.527572,154.7989,914.1931
2022-01-11 21:00:00+00:00,20.1215,0.2,0.0,,13.392774,143.74608,913.5374
2022-01-11 22:00:00+00:00,19.7215,0.2,0.0,,11.592894,143.84172,913.231
2022-01-11 23:00:00+00:00,19.521502,0.2,0.0,,10.883676,145.78424,913.3487
2022-01-12 00:00:00+00:00,19.3215,0.3,0.0,,9.983106,154.35904,913.9174
2022-01-12 01:00:00+00:00,19.1215,0.1,0.0,,9.693296,158.19853,914.39606
2022-01-12 02:00:00+00:00,19.3215,0.0,0.0,,8.217153,151.1893,915.18146
2022-01-12 03:00:00+00:00,20.8215,0.0,0.0,,8.654986,163.0724,915.925
2022-01-12 04:00:00+00:00,22.521502,0.0,0.0,,9.0,180.0,916.54553
2022-01-12 05:00:00+00:00,24.271502,0.0,0.0,,9.255571,193.49574,916.27167
2022-01-12 06:00:00+00:00,25.8215,0.0,0.0,,9.531505,190.88548,915.6585
2022-01-12 07:00:00+00:00,27.3715,0.0,0.0,,9.693296,201.80147,914.8588
2022-01-12 08:00:00+00:00,28.421501,0.0,0.0,,10.97262,221.00899,913.6329
2022-01-12 09:00:00+00:00,28.921501,0.0,0.0,,12.229406,227.38597,912.3321
2022-01-12 10:00:00+00:00,29.1215,0.0,0.0,,14.05845,230.19447,911.84766
2022-01-12 11:00:00+00:00,28.771502,0.0,0.0,,12.984975,223.87679,911.7441
2022-01-12 12:00:00+00:00,27.921501,0.0,0.0,,10.97262,228.99101,912.2162
2022-01-12 13:00:00+00:00,26.8715,0.0,0.0,,8.209263,217.87505,912.9888
2022-01-12 14:00:00+00:00,26.171501,0.0,0.0,,6.9247384,152.10283,913.9546
2022-01-12 15:00:00+00:00,24.7215,0.0,0.0,,15.986593,125.837746,914.6001
2022-01-12 16:00:00+00:00,23.771502,0.0,0.0,,16.08761,130.46214,914.8521
2022-01-12 17:00:00+00:00,23.521502,0.0,0.0,,15.072783,139.84407,915.2274
2022-01-12 18:00:00+00:00,22.521502,0.2,0.0,,13.527572,154.7989,915.0089
2022-01-12 19:00:00+00:00,22.3715,0.1,0.0,,12.413476,163.14153,914.87213
2022-01-12 20:00:00+00:00,21.921501,0.0,0.0,,11.440978,167.27565,914.46136
2022-01-12 21:00:00+00:00,21.3215,0.2,0.0,,11.770403,156.57129,913.73254
2022-01-12 22:00:00+00:00,21.021502,0.2,0.0,,12.015589,171.38443,913.2775
2022-01-12 23:00:00+00:00,20.671501,0.1,0.0,,10.931203,197.24155,913.5295
2022-01-13 00:00:00+00:00,20.2215,0.0,0.0,,9.220499,218.65984,914.02057
2022-01-13 01:00:00+00:00,19.921501,0.0,0.0,,7.127636,224.9999,914.37775
2022-01-13 02:00:00+00:00,20.171501,0.0,0.0,,5.3999996,233.13002,915.08856
2022-01-13 03:00:00+00:00,21.421501,0.0,0.0,,5.8603754,227.4896,915.7514
2022-01-13 04:00:00+00:00,22.921501,0.0,0.0,,7.42159,194.03627,916.0368
2022-01-13 05:00:00+00:00,24.5715,0.0,0.0,,9.531505,190.88548,916.0018
2022-01-13 06:00:00+00:00,26.0715,0.0,0.0,,11.043261,199.0257,915.37213
2022-01-13 07:00:00+00:00,27.521502,0.0,0.0,,12.096214,216.52895,914.4512
2022-01-13 08:00:00+00:00,28.2215,0.0,0.0,,14.255272,224.9999,913.2112
2022-01-13 09:00:00+00:00,28.671501,0.0,0.0,,15.546833,227.81563,911.9864
2022-01-13 10:00:00+00:00,28.7215,0.0,0.0,,15.281989,226.90913,911.36725
2022-01-13 11:00:00+00:00,28.4715,0.0,0.0,,14.255272,224.9999,911.293
2022-01-13 12:00:00+00:00,27.271502,0.0,0.0,,11.709688,224.9999,911.7506
2022-01-13 13:00:00+00:00,26.2215,0.0,0.0,,9.504272,217.30403,912.4313
2022-01-13 14:00:00+00:00,25.8215,0.0,0.0,,5.315336,208.30066,913.3057
